P_Pos, P_Vel, Altitude, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, GPS_Altitude, Lock, Satellites
-14.98,-1.40,-8.155525,1014.798889,-0.083877,0.012765,0.020251,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.40,-8.155525,1014.798889,-0.057087,0.045046,-0.036866,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.41,-8.155525,1014.798889,0.012941,0.055290,-0.095413,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.43,-8.155525,1014.798889,0.122281,0.027736,-0.125262,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.46,-8.168724,1014.800476,0.165353,-0.015448,-0.158595,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.49,-8.168724,1014.800476,0.131011,-0.042852,-0.183924,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.52,-8.195122,1014.803650,0.063296,-0.058571,-0.190388,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.55,-8.195122,1014.803650,0.018138,-0.102763,-0.208831,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.58,-8.203751,1014.804688,-0.025349,-0.085964,-0.188604,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.61,-8.203751,1014.804688,-0.002192,-0.064123,-0.154788,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.62,-8.086990,1014.790649,0.062686,-0.026263,-0.095664,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.63,-8.086990,1014.790649,0.152349,-0.055266,-0.066240,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.64,-8.039268,1014.784851,0.221113,-0.088313,-0.063912,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.65,-8.039268,1014.784851,0.232844,-0.113390,-0.061356,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.65,-7.967690,1014.776245,0.149224,-0.088427,-0.064804,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.64,-7.967690,1014.776245,0.050466,-0.043193,0.031187,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.62,-8.007286,1014.781006,-0.019129,-0.050587,0.113087,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.60,-8.007286,1014.781006,-0.017094,-0.108034,0.089376,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.59,-7.988503,1014.778748,0.018632,-0.143973,0.073867,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.57,-7.988503,1014.778748,-0.002526,-0.144593,0.077880,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.54,-7.957535,1014.775024,0.004098,-0.101424,0.133536,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.50,-7.957535,1014.775024,-0.022629,0.018270,0.189318,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.46,-7.925041,1014.771118,-0.053619,0.074673,0.239110,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.42,-7.925041,1014.771118,0.056191,-0.025392,0.188722,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.40,-8.009827,1014.781311,0.131831,-0.092181,0.080017,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.40,-8.009827,1014.781311,0.127496,-0.055201,-0.010281,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.40,-7.978348,1014.777527,0.090793,0.005812,0.003961,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.39,-7.978348,1014.777527,0.026643,0.053158,0.019907,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.40,-8.004745,1014.780701,0.036405,0.062184,-0.057129,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.40,-8.004745,1014.780701,0.163954,0.053632,-0.025161,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.41,-8.057037,1014.780701,0.151422,0.017971,-0.072322,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.44,-8.057037,1014.787048,0.053710,-0.001936,-0.181035,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.48,-8.057037,1014.787048,-0.006197,-0.037076,-0.228850,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.52,-8.102219,1014.792480,-0.037030,-0.081439,-0.243639,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.56,-8.102219,1014.792480,-0.006208,-0.114614,-0.255484,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.59,-8.076324,1014.789368,0.090703,-0.101427,-0.211497,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.62,-8.076324,1014.789368,0.169570,-0.086400,-0.145929,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.64,-8.161110,1014.799561,0.170983,-0.074053,-0.132755,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.65,-8.161110,1014.799561,0.204263,-0.082870,-0.110713,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.67,-8.227104,1014.807495,0.111825,-0.073580,-0.112986,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.68,-8.227104,1014.807495,0.047282,-0.078776,-0.079441,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.68,-8.266190,1014.812256,0.005913,-0.037163,-0.024649,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.68,-8.266190,1014.812256,-0.014482,-0.032062,-0.024889,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.67,-8.279900,1014.813904,-0.007911,-0.006454,0.032353,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.66,-8.279900,1014.813904,0.051322,-0.014632,0.073771,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.63,-8.345390,1014.821777,0.115101,-0.017572,0.144877,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.59,-8.345390,1014.821777,0.086291,-0.053852,0.207291,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.55,-8.300713,1014.816406,0.036367,-0.124851,0.213060,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.51,-8.300713,1014.816406,0.049163,-0.134804,0.215616,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.47,-8.327110,1014.819580,0.049637,-0.095459,0.169028,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.44,-8.327110,1014.819580,0.137782,-0.071311,0.178768,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.41,-8.340820,1014.821228,0.073364,-0.024656,0.141261,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.39,-8.340820,1014.821228,0.097348,-0.044713,0.119888,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.37,-8.425087,1014.831421,0.108918,-0.127301,0.091654,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.35,-8.425087,1014.831421,0.074172,-0.160931,0.080717,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.34,-8.411888,1014.829834,-0.009569,-0.133841,0.027981,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.34,-8.411888,1014.829834,-0.070279,-0.091882,-0.038144,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.36,-8.313911,1014.817993,-0.138133,-0.032108,-0.095336,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.37,-8.313911,1014.817993,-0.119660,0.015107,-0.087674,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.39,-8.242332,1014.809387,-0.016625,0.009168,-0.139671,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.43,-8.242332,1014.809387,0.097340,-0.026712,-0.219017,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.46,-8.229134,1014.807800,0.169873,-0.052732,-0.219626,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.51,-8.229134,1014.807800,0.186516,-0.117147,-0.267399,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.55,-8.144859,1014.797607,0.149511,-0.145011,-0.255960,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.58,-8.144859,1014.797607,0.051773,-0.138222,-0.174996,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.60,-8.078865,1014.789673,0.017001,-0.118930,-0.139266,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.62,-8.078865,1014.789673,0.055325,-0.128469,-0.122046,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.64,-8.092064,1014.791260,0.087173,-0.121647,-0.130507,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.65,-8.092064,1014.791260,0.109123,-0.097963,-0.071312,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.65,-8.065163,1014.788025,0.104726,-0.074229,-0.036555,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.65,-8.065163,1014.788025,0.139548,-0.030218,0.021996,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.64,-8.150444,1014.798279,0.155963,-0.071403,0.010958,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.63,-8.150444,1014.798279,0.121822,-0.111142,0.034860,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.63,-8.092064,1014.791260,0.021301,-0.140849,0.016656,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.61,-8.092064,1014.791260,-0.022777,-0.149744,0.040099,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.60,-8.092064,1014.791260,-0.005464,-0.123760,0.076553,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.57,-8.092064,1014.791260,0.007194,-0.064862,0.131155,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.53,-8.083435,1014.790222,0.022478,-0.010622,0.198561,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.50,-8.083435,1014.790222,0.029233,0.009994,0.174001,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.47,-8.110344,1014.793457,0.085763,-0.061676,0.125676,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.45,-8.110344,1014.793457,0.135996,0.003489,0.112770,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.44,-8.163643,1014.799866,0.052759,0.014555,0.009240,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.44,-8.163643,1014.799866,-0.035531,0.089405,0.019307,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.42,-8.131157,1014.795959,0.007539,0.097322,0.069127,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.41,-8.131157,1014.795959,0.071620,0.090910,0.033253,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.42,-8.117958,1014.794373,0.128438,0.023142,-0.050506,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.43,-8.117958,1014.794373,0.073137,-0.007811,-0.091902,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.46,-8.104759,1014.792786,-0.080201,-0.035477,-0.185380,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.48,-8.104759,1014.792786,-0.077360,-0.031438,-0.143640,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.52,-8.117958,1014.794373,-0.024274,-0.086633,-0.207641,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.54,-8.117958,1014.794373,0.099609,-0.091159,-0.142695,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.56,-8.059578,1014.787354,0.128356,-0.098797,-0.139141,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.57,-8.059578,1014.787354,0.175780,-0.070290,-0.067859,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.58,-8.072266,1014.788879,0.161325,-0.070030,-0.067084,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.59,-8.072266,1014.788879,0.124570,-0.073660,-0.078797,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.60,-8.125572,1014.795288,0.141063,-0.066824,-0.084726,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.63,-8.125572,1014.795288,-0.013273,-0.075732,-0.148386,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.63,-8.139275,1014.796936,0.039263,-0.088868,-0.062974,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.64,-8.139275,1014.796936,0.000816,-0.077486,-0.024589,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.62,-8.178879,1014.801697,-0.023232,-0.006747,0.057013,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.60,-8.178879,1014.801697,-0.040429,0.027399,0.085240,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.59,-8.173798,1014.801086,0.016675,-0.005158,0.085073,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.56,-8.173798,1014.801086,0.037858,-0.058121,0.115094,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.54,-8.141815,1014.797241,0.073057,-0.096794,0.110493,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.52,-8.141815,1014.797241,0.136827,-0.113831,0.063369,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.50,-8.194611,1014.803589,0.156350,-0.067877,0.097986,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.47,-8.194611,1014.803589,0.059818,-0.009951,0.186782,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.43,-8.274315,1014.813232,-0.022262,-0.030875,0.214163,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.39,-8.274315,1014.813232,-0.035151,-0.082350,0.157367,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.37,-8.354019,1014.822815,-0.002805,-0.134728,0.100610,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.36,-8.354019,1014.822815,-0.022029,-0.116193,0.057892,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.35,-8.393105,1014.827515,-0.035504,-0.072228,0.066460,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.34,-8.393105,1014.827515,-0.066698,-0.042058,0.003145,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.35,-8.411385,1014.829773,-0.036500,-0.020949,-0.073522,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.93,-1.38,-8.411385,1014.829773,0.020377,-0.006621,-0.162718,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.93,-1.40,-8.405800,1014.829041,0.078643,-0.016131,-0.170862,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.93,-1.44,-8.405800,1014.829041,0.081883,-0.020959,-0.189559,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.93,-1.47,-8.472298,1014.837097,0.082412,-0.055355,-0.222506,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.93,-1.51,-8.472298,1014.837097,0.099870,-0.106808,-0.251252,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.93,-1.55,-8.480423,1014.838074,0.063131,-0.103874,-0.222381,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.93,-1.58,-8.480423,1014.838074,0.073921,-0.108414,-0.164623,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.60,-8.350967,1014.822449,0.081089,-0.103670,-0.150691,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.62,-8.350967,1014.822449,0.112758,-0.096206,-0.107405,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.63,-8.324066,1014.819214,0.128775,-0.067497,-0.079629,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.94,-1.63,-8.324066,1014.819214,0.149172,-0.051670,-0.037718,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.63,-8.292084,1014.815369,0.158042,-0.048492,-0.025291,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.63,-8.292084,1014.815369,0.116489,-0.043835,-0.006369,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.62,-8.358589,1014.823364,0.075478,-0.071100,0.036627,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.60,-8.358589,1014.823364,0.067930,-0.114170,0.082371,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.58,-8.326607,1014.819519,0.079740,-0.161434,0.103792,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.56,-8.326607,1014.819519,0.046329,-0.160579,0.091286,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.54,-8.445900,1014.833923,-0.023995,-0.131269,0.089282,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.51,-8.445900,1014.833923,-0.049925,0.003633,0.186903,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.47,-8.440315,1014.833252,-0.153110,0.045868,0.167062,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.44,-8.440315,1014.833252,-0.117428,-0.001673,0.176497,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.43,-8.532707,1014.844360,0.103078,-0.071003,0.065678,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.41,-8.532707,1014.844360,0.166468,-0.004002,0.069279,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.42,-8.546417,1014.844360,0.123803,-0.028343,-0.061819,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.41,-8.546417,1014.846008,0.024002,0.025712,0.011085,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.40,-8.537788,1014.844971,0.001255,0.028191,0.036813,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.39,-8.537788,1014.844971,0.023391,0.003858,0.039614,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.39,-8.537788,1014.844971,0.090222,-0.050321,-0.010349,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.41,-8.520020,1014.842834,0.087842,-0.064954,-0.104624,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.44,-8.520020,1014.842834,0.031211,-0.082111,-0.173139,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.46,-8.501236,1014.840576,-0.008394,-0.065620,-0.128820,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.48,-8.501236,1014.840576,-0.012652,-0.099482,-0.154972,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.49,-8.580933,1014.850159,0.034001,-0.082462,-0.058953,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.50,-8.580933,1014.850159,0.012051,-0.072101,-0.061244,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.51,-8.535248,1014.844666,0.040735,-0.062007,-0.096130,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.95,-1.53,-8.535248,1014.844666,0.096330,-0.093120,-0.139658,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.55,-8.601242,1014.852661,0.117270,-0.112944,-0.119264,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.55,-8.601242,1014.852661,0.113417,-0.081740,-0.026999,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.56,-8.583473,1014.850464,-0.016086,-0.135945,-0.044842,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.56,-8.583473,1014.850464,-0.017248,-0.106141,-0.033610,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.96,-1.56,-8.622055,1014.855164,-0.005693,-0.067185,0.005065,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.55,-8.622055,1014.855164,-0.008139,-0.011680,0.044202,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.53,-8.614441,1014.854248,0.016684,0.012481,0.067539,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.52,-8.614441,1014.854248,0.076770,-0.006424,0.027009,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.51,-8.595146,1014.851929,0.114531,-0.070629,0.079272,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.48,-8.595146,1014.851929,0.120437,-0.126795,0.099088,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.48,-8.662155,1014.859985,0.120712,-0.120840,0.031176,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.46,-8.662155,1014.859985,0.081371,-0.033156,0.065900,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.43,-8.629669,1014.856079,-0.038277,0.011326,0.152441,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.41,-8.629669,1014.856079,-0.085922,-0.008907,0.105914,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.40,-8.708862,1014.865601,0.040708,-0.123219,0.052635,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.39,-8.708862,1014.865601,0.131359,-0.198322,0.016867,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.39,-8.682968,1014.862488,0.130269,-0.163133,0.011336,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.38,-8.682968,1014.862488,0.039762,-0.091379,-0.006447,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.38,-8.723579,1014.867371,-0.089762,-0.046982,-0.018396,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.39,-8.723579,1014.867371,-0.139961,-0.016775,-0.021409,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.39,-8.652000,1014.858765,-0.138729,-0.011734,-0.063305,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.41,-8.652000,1014.858765,-0.074753,-0.024156,-0.104053,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.44,-8.731194,1014.868286,0.006865,-0.034174,-0.175249,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.47,-8.731194,1014.868286,0.115565,-0.069646,-0.208925,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.51,-8.769775,1014.872986,0.174298,-0.101144,-0.215680,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.54,-8.769775,1014.872986,0.194913,-0.136383,-0.210670,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.97,-1.57,-8.738808,1014.869202,0.174844,-0.154480,-0.175821,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.60,-8.738808,1014.869202,0.104973,-0.129554,-0.154272,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.98,-1.62,-8.733734,1014.868591,0.096290,-0.112302,-0.129887,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.99,-1.64,-8.733734,1014.868591,0.112424,-0.119226,-0.158926,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.99,-1.66,-8.772316,1014.873291,0.109001,-0.103615,-0.107965,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-14.99,-1.66,-8.772316,1014.873291,0.031460,-0.051141,-0.023479,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.00,-1.65,-8.725105,1014.867554,-0.022404,-0.009076,0.049584,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.00,-1.63,-8.725105,1014.867554,-0.024597,-0.026410,0.104051,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.60,-8.719521,1014.866882,0.021984,-0.091550,0.103379,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.59,-8.719521,1014.866882,0.092947,-0.175051,0.064047,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.57,-8.675354,1014.861572,0.142177,-0.183006,0.110257,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.54,-8.675354,1014.861572,0.048276,-0.123139,0.144447,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.02,-1.49,-8.733734,1014.868591,0.029998,0.012447,0.266210,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.02,-1.44,-8.733734,1014.868591,-0.064817,0.088348,0.246266,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.02,-1.39,-8.647942,1014.858276,0.041829,0.014607,0.274545,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.36,-8.647942,1014.858276,0.057936,-0.015859,0.126677,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.35,-8.661652,1014.859924,0.069491,0.005376,0.061404,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.35,-8.661652,1014.859924,0.077145,0.024771,0.002722,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.34,-8.647942,1014.858276,0.051846,0.045693,0.040735,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.01,-1.32,-8.647942,1014.858276,0.067044,0.039755,0.067380,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.00,-1.31,-8.564186,1014.848145,0.058943,0.053952,0.020770,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.00,-1.33,-8.564186,1014.848145,0.091116,-0.012714,-0.096857,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.00,-1.34,-8.603271,1014.852905,0.075733,-0.013274,-0.079426,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.00,-1.37,-8.603271,1014.852905,-0.031112,-0.027804,-0.204437,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
-15.00,-1.41,-8.576874,1014.849670,-0.010799,-0.063334,-0.220369,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
